areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
nation,Northern Ireland,N92000002,2020-08-25,65,6866
nation,Northern Ireland,N92000002,2020-08-24,45,6801
nation,Northern Ireland,N92000002,2020-08-23,52,6756
nation,Northern Ireland,N92000002,2020-08-22,42,6704
nation,Northern Ireland,N92000002,2020-08-21,80,6662
nation,Northern Ireland,N92000002,2020-08-20,72,6582
nation,Northern Ireland,N92000002,2020-08-19,41,6510
nation,Northern Ireland,N92000002,2020-08-18,43,6469
nation,Northern Ireland,N92000002,2020-08-17,53,6426
nation,Northern Ireland,N92000002,2020-08-16,20,6373
nation,Northern Ireland,N92000002,2020-08-15,22,6353
nation,Northern Ireland,N92000002,2020-08-14,57,6331
nation,Northern Ireland,N92000002,2020-08-13,51,6274
nation,Northern Ireland,N92000002,2020-08-12,40,6223
nation,Northern Ireland,N92000002,2020-08-11,38,6183
nation,Northern Ireland,N92000002,2020-08-10,44,6145
nation,Northern Ireland,N92000002,2020-08-09,25,6101
nation,Northern Ireland,N92000002,2020-08-08,28,6076
nation,Northern Ireland,N92000002,2020-08-07,17,6048
nation,Northern Ireland,N92000002,2020-08-06,18,6031
nation,Northern Ireland,N92000002,2020-08-05,29,6013
nation,Northern Ireland,N92000002,2020-08-04,19,5984
nation,Northern Ireland,N92000002,2020-08-03,18,5965
nation,Northern Ireland,N92000002,2020-08-02,9,5947
nation,Northern Ireland,N92000002,2020-08-01,10,5938
nation,Northern Ireland,N92000002,2020-07-31,13,5928
nation,Northern Ireland,N92000002,2020-07-30,11,5915
nation,Northern Ireland,N92000002,2020-07-29,11,5904
nation,Northern Ireland,N92000002,2020-07-28,13,5893
nation,Northern Ireland,N92000002,2020-07-27,12,5880
nation,Northern Ireland,N92000002,2020-07-26,1,5868
nation,Northern Ireland,N92000002,2020-07-25,4,5867
nation,Northern Ireland,N92000002,2020-07-24,14,5863
nation,Northern Ireland,N92000002,2020-07-23,12,5849
nation,Northern Ireland,N92000002,2020-07-22,8,5837
nation,Northern Ireland,N92000002,2020-07-21,12,5829
nation,Northern Ireland,N92000002,2020-07-20,3,5817
nation,Northern Ireland,N92000002,2020-07-19,3,5814
nation,Northern Ireland,N92000002,2020-07-18,7,5811
nation,Northern Ireland,N92000002,2020-07-17,9,5804
nation,Northern Ireland,N92000002,2020-07-16,19,5795
nation,Northern Ireland,N92000002,2020-07-15,15,5776
nation,Northern Ireland,N92000002,2020-07-14,7,5761
nation,Northern Ireland,N92000002,2020-07-13,3,5754
nation,Northern Ireland,N92000002,2020-07-12,4,5751
nation,Northern Ireland,N92000002,2020-07-11,6,5747
nation,Northern Ireland,N92000002,2020-07-10,4,5741
nation,Northern Ireland,N92000002,2020-07-09,5,5737
nation,Northern Ireland,N92000002,2020-07-08,6,5732
nation,Northern Ireland,N92000002,2020-07-07,5,5726
nation,Northern Ireland,N92000002,2020-07-06,8,5721
nation,Northern Ireland,N92000002,2020-07-05,2,5713
nation,Northern Ireland,N92000002,2020-07-04,1,5711
nation,Northern Ireland,N92000002,2020-07-03,8,5710
nation,Northern Ireland,N92000002,2020-07-02,3,5702
nation,Northern Ireland,N92000002,2020-07-01,4,5699
nation,Northern Ireland,N92000002,2020-06-30,2,5695
nation,Northern Ireland,N92000002,2020-06-29,4,5693
nation,Northern Ireland,N92000002,2020-06-28,5,5689
nation,Northern Ireland,N92000002,2020-06-27,4,5684
nation,Northern Ireland,N92000002,2020-06-26,3,5680
nation,Northern Ireland,N92000002,2020-06-25,5,5677
nation,Northern Ireland,N92000002,2020-06-24,4,5672
nation,Northern Ireland,N92000002,2020-06-23,8,5668
nation,Northern Ireland,N92000002,2020-06-22,4,5660
nation,Northern Ireland,N92000002,2020-06-21,3,5656
nation,Northern Ireland,N92000002,2020-06-20,5,5653
nation,Northern Ireland,N92000002,2020-06-19,13,5648
nation,Northern Ireland,N92000002,2020-06-18,7,5635
nation,Northern Ireland,N92000002,2020-06-17,5,5628
nation,Northern Ireland,N92000002,2020-06-16,11,5623
nation,Northern Ireland,N92000002,2020-06-15,19,5612
nation,Northern Ireland,N92000002,2020-06-14,8,5593
nation,Northern Ireland,N92000002,2020-06-13,10,5585
nation,Northern Ireland,N92000002,2020-06-12,10,5575
nation,Northern Ireland,N92000002,2020-06-11,10,5565
nation,Northern Ireland,N92000002,2020-06-10,16,5555
nation,Northern Ireland,N92000002,2020-06-09,11,5539
nation,Northern Ireland,N92000002,2020-06-08,14,5528
nation,Northern Ireland,N92000002,2020-06-07,5,5514
nation,Northern Ireland,N92000002,2020-06-06,8,5509
nation,Northern Ireland,N92000002,2020-06-05,24,5501
nation,Northern Ireland,N92000002,2020-06-04,11,5477
nation,Northern Ireland,N92000002,2020-06-03,11,5466
nation,Northern Ireland,N92000002,2020-06-02,21,5455
nation,Northern Ireland,N92000002,2020-06-01,24,5434
nation,Northern Ireland,N92000002,2020-05-31,26,5410
nation,Northern Ireland,N92000002,2020-05-30,13,5384
nation,Northern Ireland,N92000002,2020-05-29,20,5371
nation,Northern Ireland,N92000002,2020-05-28,28,5351
nation,Northern Ireland,N92000002,2020-05-27,33,5323
nation,Northern Ireland,N92000002,2020-05-26,28,5290
nation,Northern Ireland,N92000002,2020-05-25,41,5262
nation,Northern Ireland,N92000002,2020-05-24,31,5221
nation,Northern Ireland,N92000002,2020-05-23,54,5190
nation,Northern Ireland,N92000002,2020-05-22,33,5136
nation,Northern Ireland,N92000002,2020-05-21,56,5103
nation,Northern Ireland,N92000002,2020-05-20,76,5047
nation,Northern Ireland,N92000002,2020-05-19,73,4971
nation,Northern Ireland,N92000002,2020-05-18,63,4898
nation,Northern Ireland,N92000002,2020-05-17,38,4835
nation,Northern Ireland,N92000002,2020-05-16,40,4797
nation,Northern Ireland,N92000002,2020-05-15,66,4757
nation,Northern Ireland,N92000002,2020-05-14,74,4691
nation,Northern Ireland,N92000002,2020-05-13,75,4617
nation,Northern Ireland,N92000002,2020-05-12,93,4542
nation,Northern Ireland,N92000002,2020-05-11,76,4449
nation,Northern Ireland,N92000002,2020-05-10,62,4373
nation,Northern Ireland,N92000002,2020-05-09,54,4311
nation,Northern Ireland,N92000002,2020-05-08,72,4257
nation,Northern Ireland,N92000002,2020-05-07,97,4185
nation,Northern Ireland,N92000002,2020-05-06,80,4088
nation,Northern Ireland,N92000002,2020-05-05,75,4008
nation,Northern Ireland,N92000002,2020-05-04,75,3933
nation,Northern Ireland,N92000002,2020-05-03,55,3858
nation,Northern Ireland,N92000002,2020-05-02,90,3803
nation,Northern Ireland,N92000002,2020-05-01,100,3713
nation,Northern Ireland,N92000002,2020-04-30,116,3613
nation,Northern Ireland,N92000002,2020-04-29,93,3497
nation,Northern Ireland,N92000002,2020-04-28,75,3404
nation,Northern Ireland,N92000002,2020-04-27,71,3329
nation,Northern Ireland,N92000002,2020-04-26,45,3258
nation,Northern Ireland,N92000002,2020-04-25,54,3213
nation,Northern Ireland,N92000002,2020-04-24,83,3159
nation,Northern Ireland,N92000002,2020-04-23,73,3076
nation,Northern Ireland,N92000002,2020-04-22,98,3003
nation,Northern Ireland,N92000002,2020-04-21,131,2905
nation,Northern Ireland,N92000002,2020-04-20,112,2774
nation,Northern Ireland,N92000002,2020-04-19,41,2662
nation,Northern Ireland,N92000002,2020-04-18,85,2621
nation,Northern Ireland,N92000002,2020-04-17,156,2536
nation,Northern Ireland,N92000002,2020-04-16,138,2380
nation,Northern Ireland,N92000002,2020-04-15,133,2242
nation,Northern Ireland,N92000002,2020-04-14,95,2109
nation,Northern Ireland,N92000002,2020-04-13,107,2014
nation,Northern Ireland,N92000002,2020-04-12,73,1907
nation,Northern Ireland,N92000002,2020-04-11,67,1834
nation,Northern Ireland,N92000002,2020-04-10,95,1767
nation,Northern Ireland,N92000002,2020-04-09,101,1672
nation,Northern Ireland,N92000002,2020-04-08,102,1571
nation,Northern Ireland,N92000002,2020-04-07,130,1469
nation,Northern Ireland,N92000002,2020-04-06,106,1339
nation,Northern Ireland,N92000002,2020-04-05,60,1233
nation,Northern Ireland,N92000002,2020-04-04,87,1173
nation,Northern Ireland,N92000002,2020-04-03,103,1086
nation,Northern Ireland,N92000002,2020-04-02,105,983
nation,Northern Ireland,N92000002,2020-04-01,103,878
nation,Northern Ireland,N92000002,2020-03-31,112,775
nation,Northern Ireland,N92000002,2020-03-30,84,663
nation,Northern Ireland,N92000002,2020-03-29,62,579
nation,Northern Ireland,N92000002,2020-03-28,76,517
nation,Northern Ireland,N92000002,2020-03-27,68,441
nation,Northern Ireland,N92000002,2020-03-26,76,373
nation,Northern Ireland,N92000002,2020-03-25,57,297
nation,Northern Ireland,N92000002,2020-03-24,41,240
nation,Northern Ireland,N92000002,2020-03-23,41,199
nation,Northern Ireland,N92000002,2020-03-22,18,158
nation,Northern Ireland,N92000002,2020-03-21,21,140
nation,Northern Ireland,N92000002,2020-03-20,17,119
nation,Northern Ireland,N92000002,2020-03-19,14,102
nation,Northern Ireland,N92000002,2020-03-18,13,88
nation,Northern Ireland,N92000002,2020-03-17,9,75
nation,Northern Ireland,N92000002,2020-03-16,8,66
nation,Northern Ireland,N92000002,2020-03-15,2,58
nation,Northern Ireland,N92000002,2020-03-14,10,56
nation,Northern Ireland,N92000002,2020-03-13,11,46
nation,Northern Ireland,N92000002,2020-03-12,4,35
nation,Northern Ireland,N92000002,2020-03-11,11,31
nation,Northern Ireland,N92000002,2020-03-10,5,20
nation,Northern Ireland,N92000002,2020-03-09,3,15
nation,Northern Ireland,N92000002,2020-03-08,3,12
nation,Northern Ireland,N92000002,2020-03-07,5,9
nation,Northern Ireland,N92000002,2020-03-06,2,4
nation,Northern Ireland,N92000002,2020-03-05,2,2
nation,Northern Ireland,N92000002,2020-03-04,0,0
nation,Northern Ireland,N92000002,2020-03-03,0,0
nation,Northern Ireland,N92000002,2020-03-02,0,0
nation,Northern Ireland,N92000002,2020-03-01,0,0
nation,Northern Ireland,N92000002,2020-02-29,0,0
nation,Northern Ireland,N92000002,2020-02-28,0,0
nation,Northern Ireland,N92000002,2020-02-27,0,0
nation,Northern Ireland,N92000002,2020-02-26,0,0
nation,Northern Ireland,N92000002,2020-02-25,0,0
nation,Northern Ireland,N92000002,2020-02-24,0,0
nation,Northern Ireland,N92000002,2020-02-23,0,0
nation,Northern Ireland,N92000002,2020-02-22,0,0
nation,Northern Ireland,N92000002,2020-02-21,0,0
nation,Northern Ireland,N92000002,2020-02-20,0,0
nation,Northern Ireland,N92000002,2020-02-19,0,0
nation,Northern Ireland,N92000002,2020-02-18,0,0
nation,Northern Ireland,N92000002,2020-02-17,0,0
nation,Northern Ireland,N92000002,2020-02-16,0,0
nation,Northern Ireland,N92000002,2020-02-15,0,0
nation,Northern Ireland,N92000002,2020-02-14,0,0
nation,Northern Ireland,N92000002,2020-02-13,0,0
nation,Northern Ireland,N92000002,2020-02-12,0,0
nation,Northern Ireland,N92000002,2020-02-11,0,0
nation,Northern Ireland,N92000002,2020-02-10,0,0
nation,Northern Ireland,N92000002,2020-02-09,0,0
nation,Northern Ireland,N92000002,2020-02-08,0,0
nation,Northern Ireland,N92000002,2020-02-07,0,0
nation,Northern Ireland,N92000002,2020-02-06,0,0
nation,Northern Ireland,N92000002,2020-02-05,0,0
nation,Northern Ireland,N92000002,2020-02-04,0,0
nation,Northern Ireland,N92000002,2020-02-03,0,0
nation,Scotland,S92000003,2020-10-25,298,57874
nation,Scotland,S92000003,2020-10-24,824,57576
nation,Scotland,S92000003,2020-10-23,1036,56752
nation,Scotland,S92000003,2020-10-22,1429,55716
nation,Scotland,S92000003,2020-10-21,1565,54287
nation,Scotland,S92000003,2020-10-20,1676,52722
nation,Scotland,S92000003,2020-10-19,1354,51046
nation,Scotland,S92000003,2020-10-18,827,49692
nation,Scotland,S92000003,2020-10-17,862,48865
nation,Scotland,S92000003,2020-10-16,1250,48003
nation,Scotland,S92000003,2020-10-15,1293,46753
nation,Scotland,S92000003,2020-10-14,1290,45460
nation,Scotland,S92000003,2020-10-13,1422,44170
nation,Scotland,S92000003,2020-10-12,1361,42748
nation,Scotland,S92000003,2020-10-11,958,41387
nation,Scotland,S92000003,2020-10-10,942,40429
nation,Scotland,S92000003,2020-10-09,1096,39487
nation,Scotland,S92000003,2020-10-08,1171,38391
